FRAME	XCENTER	YCENTER	BRIGHTNESS	BG	I0	S_X	S_Y	THETA	ECC
3440	180.518	121.951	12367.780	605.502	1364.676	 1.114	 1.295	 2.631	 0.511
3440	189.821	253.703	30634.014	558.343	1069.280	 1.872	 2.436	 0.155	 0.640
3440	246.291	152.279	9360.190	633.151	538.610	 1.434	 1.928	 0.728	 0.668
3441	59.554	248.083	39059.686	495.516	676.212	 2.979	 3.086	 1.475	 0.261
3441	168.854	122.150	27305.224	649.225	584.360	 2.308	 3.223	 2.825	 0.698
3441	178.563	122.826	17381.878	609.758	776.151	 1.451	 2.456	 1.025	 0.807
3441	190.292	252.911	30727.330	625.289	2137.173	 1.395	 1.641	 1.024	 0.526
3441	247.400	152.391	8222.879	649.924	712.692	 1.107	 1.658	 0.648	 0.744
3441	445.539	156.627	7906.429	632.751	941.413	 0.915	 1.460	 1.162	 0.779
3441	446.079	157.258	28095.417	529.724	601.523	 1.729	 4.298	 0.788	 0.915
3442	59.296	247.287	40878.474	490.519	616.327	 3.126	 3.377	 2.276	 0.378
3442	176.689	124.499	30295.362	632.517	1093.718	 1.878	 2.348	 0.187	 0.600
3442	186.156	242.972	25913.317	571.092	648.494	 2.171	 2.929	 0.394	 0.671
3442	190.896	253.319	24687.138	646.949	1933.379	 1.267	 1.604	 1.072	 0.613
3442	449.364	160.886	9821.821	590.671	829.092	 1.044	 1.806	 2.637	 0.816
3443	59.439	247.145	25707.895	529.884	508.533	 2.522	 3.190	 1.350	 0.612
3443	187.415	244.398	14308.686	611.199	736.608	 1.375	 2.248	 2.812	 0.791
3443	191.052	252.816	20751.735	648.512	1366.365	 1.378	 1.754	 0.458	 0.619
3443	244.920	151.437	28128.919	652.159	1159.633	 1.522	 2.537	 1.339	 0.800
3444	59.639	247.194	14531.462	565.424	923.365	 1.484	 1.688	 1.375	 0.477
3444	175.862	131.884	10437.128	720.469	578.861	 1.605	 1.788	 1.148	 0.440
3444	193.695	255.260	19573.965	603.079	883.204	 1.596	 2.210	 1.152	 0.692
3444	242.403	151.542	30562.997	684.634	1849.435	 1.581	 1.664	 1.029	 0.311
3444	449.598	159.892	6784.760	557.513	1300.147	 0.659	 1.260	 2.824	 0.852
3445	59.763	246.972	14808.615	556.704	791.820	 1.353	 2.201	 0.888	 0.789
3445	172.139	135.745	49189.032	579.011	984.055	 1.984	 4.009	 2.332	 0.869
3445	244.049	152.130	31140.693	641.739	1723.962	 1.497	 1.921	 1.354	 0.627
3445	448.914	161.965	10329.576	568.773	579.453	 1.326	 2.139	 2.954	 0.785
3446	59.773	246.990	20946.019	528.127	1212.179	 1.639	 1.678	 2.239	 0.215
3446	173.759	129.863	18765.628	626.549	1605.445	 1.288	 1.444	 2.789	 0.451
3446	245.321	153.892	39014.810	623.439	1016.349	 2.264	 2.698	 1.361	 0.544
3446	448.402	162.089	9159.067	554.543	588.103	 0.929	 2.668	 1.670	 0.937
3447	59.440	247.428	15881.211	555.803	1072.184	 1.190	 1.981	 1.159	 0.800
3447	174.746	129.156	15708.801	620.787	1727.351	 0.969	 1.493	 1.688	 0.761
3447	244.036	154.393	28118.669	640.478	1088.794	 1.603	 2.564	 1.812	 0.780
3447	449.055	160.444	5663.776	550.845	1199.951	 0.658	 1.141	 0.319	 0.817
3448	20.851	85.987	26676.560	602.236	636.114	 2.478	 2.693	 3.140	 0.391
3448	59.767	247.206	15173.703	588.219	1227.788	 1.182	 1.664	 0.985	 0.704
3448	206.522	328.412	13106.307	637.375	589.922	 1.123	 3.148	 2.869	 0.934
3448	245.127	151.954	32827.114	633.690	1006.010	 2.125	 2.444	 0.434	 0.494
3449	58.589	247.512	23418.555	531.643	770.933	 1.774	 2.725	 1.923	 0.759
3449	244.987	153.202	21731.696	674.152	714.159	 2.169	 2.233	 2.576	 0.236
3450	58.989	247.121	14541.328	552.112	832.552	 1.529	 1.819	 2.654	 0.542
3450	246.520	154.326	25397.152	626.814	1352.753	 1.456	 2.052	 0.907	 0.704
3450	448.815	160.866	9366.842	551.964	799.419	 1.185	 1.573	 2.993	 0.658
3451	59.218	248.096	24905.935	575.074	1145.163	 1.459	 2.373	 1.471	 0.789
3451	188.261	349.851	4434.183	564.595	1332.445	 0.471	 1.124	 1.974	 0.908
3451	247.718	161.728	11019.185	603.373	728.294	 1.468	 1.640	 0.578	 0.446
3451	448.615	160.439	11358.837	553.838	1029.013	 0.978	 1.796	 2.893	 0.839
3452	59.690	247.776	26125.398	555.070	1224.827	 1.764	 1.924	 1.410	 0.400
3452	248.084	161.129	8616.485	643.993	827.142	 0.618	 2.682	 1.053	 0.973
3452	449.551	160.946	6477.322	580.345	1290.142	 0.495	 1.615	 2.041	 0.952
3453	59.462	247.459	20733.666	550.091	1388.091	 1.439	 1.653	 0.235	 0.492
3453	448.579	160.288	6979.578	570.278	635.042	 1.065	 1.643	 3.050	 0.762
3454	58.813	246.757	18035.072	554.270	1178.704	 1.344	 1.812	 1.581	 0.671
3454	246.599	162.465	8497.986	621.992	665.215	 1.013	 2.007	 1.593	 0.863
3454	449.521	160.729	4685.790	566.327	937.468	 0.610	 1.304	 1.193	 0.884
3455	59.135	247.349	13851.947	553.937	1486.275	 0.898	 1.652	 0.801	 0.839
3455	204.378	328.713	27977.854	555.045	421.425	 3.149	 3.355	 1.267	 0.345
3455	449.010	160.006	6456.251	555.476	871.553	 0.927	 1.271	 1.013	 0.684
3456	59.310	246.731	13586.072	550.633	925.963	 1.297	 1.800	 1.664	 0.693
3456	449.406	160.477	4651.221	564.390	1908.773	 0.369	 1.051	 1.342	 0.936
3457	58.538	246.599	17318.418	526.855	655.477	 1.878	 2.239	 1.531	 0.545
3457	187.695	351.163	7831.450	548.281	719.806	 0.908	 1.908	 2.390	 0.880
3457	449.675	160.345	11663.698	540.366	527.954	 1.845	 1.906	 2.223	 0.250
3458	12.773	80.198	33644.237	690.590	1266.093	 1.950	 2.168	 2.024	 0.437
3458	59.394	246.789	17555.189	554.410	1166.272	 1.485	 1.613	 2.752	 0.390
3458	449.340	160.240	8669.246	561.250	754.000	 1.108	 1.651	 2.862	 0.741
3459	 8.201	101.892	23129.979	614.049	760.102	 2.103	 2.303	 1.480	 0.408
3459	59.459	246.541	12505.316	561.861	1407.983	 0.972	 1.454	 0.853	 0.743
3460	60.136	246.428	19184.504	557.933	737.249	 1.833	 2.259	 2.664	 0.584
3460	203.009	331.040	10225.745	630.307	607.575	 1.339	 2.000	 2.399	 0.743
3460	449.584	160.718	6957.561	572.377	802.112	 1.000	 1.381	 2.140	 0.690
3461	59.576	246.349	14446.708	550.750	837.479	 1.448	 1.896	 0.574	 0.646
3461	173.030	190.850	6034.793	598.619	1218.077	 0.577	 1.366	 0.546	 0.906
3461	190.306	349.815	10156.105	562.721	484.129	 1.636	 2.040	 2.888	 0.597
3461	449.064	160.019	8339.503	545.420	588.429	 1.320	 1.709	 2.914	 0.635
3462	60.102	246.177	15676.192	544.295	684.128	 1.578	 2.311	 1.479	 0.731
3462	173.164	193.158	18775.045	575.160	1659.956	 1.136	 1.585	 0.070	 0.697
3463	60.416	246.036	15836.625	564.683	625.598	 1.544	 2.609	 1.475	 0.806
3463	173.381	193.006	14657.870	581.620	1522.390	 1.044	 1.468	 0.942	 0.703
3463	448.894	160.522	9217.373	549.563	890.855	 1.115	 1.477	 0.231	 0.656
3464	60.312	246.159	16493.997	555.700	911.775	 1.359	 2.119	 2.404	 0.768
3464	72.564	215.060	4577.515	691.773	1149.340	 0.524	 1.210	 2.375	 0.901
3464	172.914	194.377	13965.027	552.136	668.093	 1.603	 2.075	 1.627	 0.635
3465	59.781	246.321	17494.005	558.531	553.585	 1.701	 2.957	 1.178	 0.818
3465	173.822	194.024	21073.275	543.371	961.551	 1.775	 1.965	 1.752	 0.429
3465	251.079	146.756	7971.096	593.321	655.732	 1.108	 1.747	 3.095	 0.773
3465	448.574	160.587	7759.077	562.176	621.313	 1.374	 1.447	 2.823	 0.314
3466	59.534	244.892	14080.973	591.775	630.060	 1.409	 2.524	 0.505	 0.830
3466	174.447	193.683	16434.805	592.995	1273.034	 1.074	 1.914	 2.804	 0.828
3466	244.005	161.772	3868.027	607.296	1211.338	 0.661	 0.769	 0.340	 0.513
3466	448.800	159.698	6548.416	573.744	937.133	 0.861	 1.292	 0.112	 0.745
3467	60.173	245.552	20542.668	539.709	687.776	 1.927	 2.467	 1.861	 0.624
3467	60.754	216.117	24000.823	633.516	496.726	 1.827	 4.209	 2.103	 0.901
3467	243.014	160.366	23353.556	659.644	918.387	 1.778	 2.276	 1.424	 0.624
3467	250.857	145.579	8408.201	574.962	840.928	 0.919	 1.731	 2.890	 0.847
3468	60.461	244.795	16185.476	573.502	653.196	 1.820	 2.166	 0.584	 0.542
3468	202.634	328.693	17017.820	615.127	713.335	 1.724	 2.203	 1.121	 0.623
3468	243.571	158.289	43183.789	606.660	1333.919	 2.186	 2.357	 0.579	 0.373
3468	449.236	160.002	7519.034	581.320	671.786	 0.937	 1.902	 1.475	 0.870
3469	60.540	245.456	25197.857	523.171	739.433	 1.781	 3.046	 0.575	 0.811
3469	202.317	328.153	13953.853	613.171	889.862	 1.337	 1.867	 0.946	 0.698
3469	243.670	159.221	26453.876	664.770	1614.341	 1.451	 1.797	 1.722	 0.590
3470	 8.648	236.695	24934.023	598.958	934.249	 1.788	 2.375	 1.895	 0.658
3470	60.509	245.086	14899.325	573.568	476.304	 1.897	 2.624	 2.264	 0.691
3470	203.927	328.734	7145.635	626.158	1236.572	 0.824	 1.116	 0.563	 0.674
3470	245.594	158.806	26207.664	680.609	867.986	 1.833	 2.622	 1.640	 0.715
3470	448.784	160.727	6733.149	574.363	702.737	 1.093	 1.395	 1.282	 0.622
3471	60.759	245.094	17149.347	547.514	751.411	 1.876	 1.936	 2.289	 0.247
3471	172.065	195.430	13287.099	554.655	577.080	 1.628	 2.251	 0.028	 0.690
3471	204.659	328.115	23552.640	546.047	477.587	 2.593	 3.027	 1.027	 0.516
3471	246.922	159.303	54285.114	544.329	644.602	 3.215	 4.169	 0.936	 0.637
3472	60.573	244.516	18555.013	577.390	859.298	 1.738	 1.978	 0.156	 0.478
3472	205.063	325.736	18750.347	577.084	724.340	 1.727	 2.385	 1.062	 0.690
3472	449.259	161.013	5752.085	563.923	784.499	 0.708	 1.648	 1.596	 0.903
3473	60.627	244.633	22253.891	546.461	753.503	 2.130	 2.206	 0.609	 0.260
3473	132.788	333.253	25249.944	571.158	555.802	 2.421	 2.987	 1.038	 0.586
3473	203.941	326.467	17499.350	629.838	901.671	 1.572	 1.965	 1.409	 0.600
3473	245.971	160.030	63866.275	526.419	637.602	 3.328	 4.790	 0.878	 0.719
3473	246.823	161.748	8509.751	740.748	772.261	 1.030	 1.703	 2.240	 0.797
3473	259.522	327.432	10600.543	527.857	724.702	 1.247	 1.866	 1.511	 0.744
3473	448.373	159.819	7756.297	580.872	716.026	 1.231	 1.400	 0.775	 0.476
3474	60.549	245.188	25980.308	506.710	710.108	 1.966	 2.961	 1.955	 0.748
3474	202.864	327.562	22911.180	610.084	602.038	 2.040	 2.969	 2.423	 0.727
3474	246.562	158.923	45811.140	585.645	592.276	 3.498	 3.520	 0.234	 0.111
3475	61.025	245.079	10778.653	581.654	802.783	 1.229	 1.738	 2.071	 0.707
3475	245.833	160.764	58996.523	528.338	441.663	 4.163	 5.107	 0.257	 0.579
3475	248.205	147.520	15576.492	608.601	1204.858	 1.246	 1.652	 1.901	 0.657
3475	341.661	105.865	6479.652	689.135	921.305	 1.029	 1.088	 2.112	 0.325
3475	449.002	160.253	5121.266	568.552	1095.698	 0.620	 1.200	 1.773	 0.856
3476	60.954	245.439	19154.613	570.747	836.699	 1.708	 2.133	 0.309	 0.599
3476	132.674	333.112	33786.006	529.745	499.479	 3.172	 3.394	 2.414	 0.356
3476	248.163	148.893	11585.019	654.065	806.497	 1.105	 2.069	 2.636	 0.845
3476	448.874	160.532	10367.841	557.015	819.230	 1.239	 1.626	 3.031	 0.648
3477	30.208	72.826	38653.469	696.307	880.981	 1.690	 4.132	 0.182	 0.913
3477	30.737	76.420	60779.559	573.187	886.404	 2.235	 4.884	 0.263	 0.889
3477	61.013	245.906	27171.250	510.431	911.653	 2.035	 2.331	 1.522	 0.488
3477	247.752	148.656	23793.889	639.243	2072.848	 1.216	 1.503	 2.528	 0.588
3478	60.669	246.239	23823.728	552.988	1031.544	 1.451	 2.533	 1.811	 0.820
3478	159.622	146.979	6319.065	594.109	757.614	 0.879	 1.511	 0.912	 0.813
3478	247.977	149.006	20325.200	633.678	2212.884	 1.123	 1.302	 1.426	 0.506
3478	448.822	159.945	6711.756	596.980	1636.213	 0.730	 0.895	 2.344	 0.578
3479	61.027	245.683	20013.318	540.860	828.894	 1.852	 2.075	 2.195	 0.451
3479	131.676	334.022	29744.902	590.481	509.356	 2.741	 3.391	 2.825	 0.589
3479	247.567	147.534	14779.277	621.588	1221.800	 1.189	 1.620	 2.630	 0.679
3479	246.498	167.175	13596.903	639.847	1295.587	 1.057	 1.580	 2.102	 0.743
3479	449.212	160.527	6167.899	576.271	799.218	 0.918	 1.338	 2.104	 0.727
3480	61.055	245.506	19810.156	545.605	871.849	 1.652	 2.189	 0.335	 0.656
3480	149.303	232.809	19551.658	575.678	726.430	 1.642	 2.608	 1.929	 0.777
3480	192.467	350.073	8799.503	538.463	529.885	 1.405	 1.881	 1.301	 0.665
3480	244.489	168.109	31464.603	654.626	1350.212	 1.738	 2.134	 2.693	 0.580
3480	247.137	148.252	18139.234	624.271	1356.365	 1.352	 1.574	 2.140	 0.512
3480	448.976	161.038	3920.247	581.568	1387.672	 0.369	 1.217	 0.731	 0.953
3481	60.263	211.556	43171.590	695.891	2590.987	 1.521	 1.743	 1.762	 0.489
3481	59.961	245.465	19274.536	552.219	1346.076	 1.452	 1.570	 1.995	 0.380
3481	103.062	330.556	10423.690	614.185	588.538	 1.091	 2.583	 2.683	 0.906
3481	244.336	170.618	30617.814	636.209	1659.713	 1.296	 2.265	 2.662	 0.820
3481	247.532	148.730	20174.327	612.436	1753.662	 1.157	 1.583	 2.721	 0.683
3481	449.874	161.613	6054.510	603.373	937.281	 0.923	 1.114	 2.281	 0.560
3482	60.152	211.987	101288.359	802.886	4584.040	 1.841	 1.910	 0.317	 0.265
3482	60.647	245.366	20547.017	550.914	1497.398	 1.258	 1.736	 3.049	 0.689
3482	104.601	328.615	6660.059	575.526	800.904	 0.798	 1.658	 2.349	 0.876
3482	189.592	350.145	5313.815	568.729	848.523	 0.853	 1.169	 1.883	 0.684
3482	245.710	170.166	30413.977	654.799	1972.225	 1.444	 1.700	 0.310	 0.527
3482	246.897	148.314	26145.108	627.457	1805.110	 1.341	 1.720	 1.287	 0.626
3482	448.988	160.354	14202.141	562.963	443.671	 1.858	 2.741	 2.580	 0.735
3483	60.169	211.922	98816.344	722.059	3841.300	 1.873	 2.186	 1.218	 0.515
3483	60.836	245.265	16499.942	596.602	1020.556	 1.441	 1.785	 1.020	 0.590
3483	65.467	231.049	16415.901	627.628	1223.621	 1.227	 1.741	 1.863	 0.710
3483	100.710	328.574	14234.301	546.280	883.148	 1.439	 1.782	 2.051	 0.590
3483	132.513	335.118	21319.094	614.222	490.679	 1.847	 3.744	 1.695	 0.870
3483	246.236	172.413	28201.546	565.962	1035.964	 1.829	 2.369	 1.862	 0.636
3483	247.037	147.893	30088.825	635.581	1828.259	 1.551	 1.688	 1.190	 0.395
3484	31.780	91.263	19127.949	597.463	546.757	 1.944	 2.863	 2.132	 0.734
3484	60.081	211.817	32820.679	636.457	1002.083	 2.076	 2.510	 1.341	 0.562
3484	60.660	245.898	20592.488	550.182	836.871	 1.777	 2.204	 1.094	 0.591
3484	101.443	328.169	12696.956	576.743	916.163	 1.246	 1.770	 0.302	 0.710
3484	189.872	351.173	10089.609	571.558	544.413	 1.230	 2.398	 2.030	 0.858
3484	247.325	148.126	24996.797	616.998	1883.458	 1.187	 1.779	 2.729	 0.745
3484	449.633	160.303	4914.086	575.228	1036.017	 0.544	 1.388	 3.010	 0.920
3485	34.747	91.098	32422.031	613.255	822.637	 2.255	 2.782	 1.489	 0.586
3485	60.631	246.128	12445.857	584.906	1053.620	 0.940	 1.999	 1.755	 0.883
3485	102.274	327.718	13462.826	577.016	903.840	 1.019	 2.326	 2.648	 0.899
3485	246.872	148.321	18601.855	609.388	1347.876	 1.337	 1.642	 2.647	 0.581
3486	60.930	245.851	17791.102	538.717	795.316	 1.572	 2.264	 2.018	 0.720
3486	104.849	325.813	25141.388	614.780	2494.713	 1.157	 1.386	 1.628	 0.550
3486	192.331	352.040	3995.933	603.709	1546.319	 0.400	 1.029	 2.244	 0.921
3486	247.495	149.409	25187.021	621.252	2352.329	 1.272	 1.340	 1.615	 0.313
3486	449.569	160.378	8089.569	550.855	928.256	 1.008	 1.375	 1.857	 0.680
3487	22.525	99.401	37362.262	587.626	522.361	 2.344	 4.856	 1.951	 0.876
3487	60.298	246.561	20466.716	558.206	520.013	 1.930	 3.245	 1.874	 0.804
3487	107.021	325.846	21605.013	610.972	1413.718	 1.106	 2.198	 2.453	 0.864
3487	246.426	176.353	23579.810	573.555	902.898	 1.674	 2.484	 1.022	 0.739
3487	247.477	147.513	26443.873	618.013	1565.544	 1.409	 1.908	 0.032	 0.675
3488	60.094	246.098	12044.140	558.207	945.734	 1.126	 1.801	 2.387	 0.781
3488	107.121	326.182	15914.074	620.784	792.940	 1.405	 2.273	 0.317	 0.786
3488	244.862	172.845	23316.495	605.956	863.221	 1.645	 2.614	 1.735	 0.777
3488	245.864	148.707	16950.924	585.345	1053.490	 1.371	 1.867	 0.675	 0.679
3489	60.008	245.802	19419.773	542.044	1437.034	 1.350	 1.594	 1.135	 0.532
3489	108.176	329.165	9414.662	604.447	590.314	 1.043	 2.433	 0.192	 0.903
3489	133.006	333.640	19918.056	587.914	451.165	 2.120	 3.314	 0.455	 0.769
3490	60.123	245.989	19286.180	535.692	1332.994	 1.211	 1.901	 1.541	 0.771
3490	244.887	129.561	10830.244	599.710	535.044	 1.393	 2.312	 1.417	 0.798
3491	60.883	246.562	33165.718	497.305	683.859	 2.670	 2.890	 0.021	 0.383
3491	449.031	160.361	4536.986	594.940	1273.599	 0.710	 0.798	 1.571	 0.457
3492	60.766	246.200	25711.142	510.251	714.006	 2.364	 2.424	 0.042	 0.221
3493	61.276	246.134	17842.918	524.527	725.798	 1.664	 2.352	 0.704	 0.707
3494	60.838	246.393	25249.259	519.503	503.306	 2.136	 3.738	 1.849	 0.821
3494	449.711	160.493	11119.920	556.848	544.177	 1.534	 2.120	 0.625	 0.690
3495	60.024	246.476	20388.684	550.312	786.011	 1.792	 2.304	 2.526	 0.629
3495	72.439	229.144	191767.174	326.115	965.441	 5.399	 5.855	 3.065	 0.387
3495	72.709	229.233	110053.501	494.518	823.076	 4.517	 4.712	 0.235	 0.285
3495	448.872	160.484	9774.484	563.348	1097.399	 1.118	 1.268	 2.083	 0.473
3496	61.240	245.601	18676.061	552.426	876.827	 1.403	 2.416	 0.139	 0.814
3496	72.962	229.615	100868.588	581.147	920.612	 4.027	 4.330	 3.043	 0.368
3496	72.948	229.513	135510.496	447.113	1061.519	 4.408	 4.609	 2.539	 0.293
3496	449.252	160.639	6119.373	565.779	888.957	 0.621	 1.763	 1.770	 0.936
3497	60.853	245.870	12598.026	583.871	921.224	 1.049	 2.075	 0.996	 0.863
3497	72.498	229.034	162208.580	403.247	813.866	 5.034	 6.302	 1.384	 0.602
3497	449.325	160.296	13331.628	548.445	447.329	 1.332	 3.561	 2.711	 0.927
3498	73.097	230.650	242854.186	295.242	888.173	 5.988	 7.267	 0.468	 0.567
3498	72.727	229.281	245233.330	271.966	916.782	 5.927	 7.182	 0.323	 0.565
3499	61.072	246.538	24727.162	503.084	585.638	 2.296	 2.926	 0.432	 0.620
3500	60.865	247.508	21685.803	529.277	520.583	 2.402	 2.760	 1.085	 0.492
3500	449.026	161.145	10156.852	540.502	835.613	 1.084	 1.785	 1.171	 0.794
3501	448.480	159.867	8070.229	594.763	628.080	 0.950	 2.154	 0.409	 0.898
3502	133.989	332.935	7916.422	661.238	862.264	 0.711	 2.054	 1.201	 0.938
3502	241.845	163.102	8857.432	593.052	690.106	 1.374	 1.487	 2.632	 0.382
3502	448.955	160.231	9040.981	562.581	688.497	 1.436	 1.455	 3.035	 0.159
3503	60.621	247.043	11280.917	574.948	751.120	 1.478	 1.617	 2.047	 0.406
3503	448.969	160.219	8134.766	574.428	618.734	 1.321	 1.584	 2.152	 0.552
3504	60.455	247.172	22697.835	532.994	742.727	 2.003	 2.429	 0.545	 0.566
3504	110.905	81.616	4140.263	761.133	1068.400	 0.708	 0.872	 1.855	 0.584
3504	242.021	163.019	17876.562	614.805	466.233	 2.079	 2.935	 3.022	 0.706
3504	447.976	160.048	6368.590	561.707	911.165	 0.886	 1.256	 0.377	 0.709
3505	60.052	246.279	25033.937	524.062	590.003	 2.103	 3.211	 1.198	 0.756
3505	449.150	160.538	10022.280	530.221	646.586	 1.212	 2.036	 2.899	 0.804
3506	60.962	245.659	10719.856	574.903	552.764	 1.250	 2.470	 1.208	 0.863
3506	73.180	134.432	23981.309	616.681	876.083	 1.880	 2.318	 2.638	 0.585
3507	62.142	247.279	16915.191	541.049	443.098	 2.039	 2.979	 0.737	 0.729
3507	69.824	128.653	10357.924	641.311	830.613	 1.213	 1.636	 2.599	 0.671
3507	112.661	85.671	46617.526	661.102	1801.355	 1.839	 2.239	 1.323	 0.570
3507	449.729	160.551	6462.644	584.594	939.840	 0.904	 1.210	 2.240	 0.664
3508	60.625	246.709	18850.617	527.804	646.546	 1.766	 2.628	 2.051	 0.741
3508	76.514	132.169	26723.021	642.654	667.329	 2.150	 2.965	 1.829	 0.689
3508	116.747	89.156	49610.168	608.433	1098.714	 1.938	 3.709	 1.088	 0.853
3508	240.954	151.360	28407.709	652.860	1709.987	 1.517	 1.743	 1.406	 0.492
3508	449.356	160.365	9360.360	547.166	638.751	 1.225	 1.904	 0.988	 0.765
3509	105.783	327.421	25774.632	566.194	895.576	 1.817	 2.521	 0.140	 0.693
3509	122.990	92.841	18316.523	758.221	701.075	 1.662	 2.502	 2.904	 0.747
3509	242.741	150.999	26675.458	643.221	1402.196	 1.598	 1.894	 0.750	 0.537
3509	449.082	160.681	8038.789	561.789	875.649	 1.125	 1.299	 2.826	 0.501
3510	105.780	327.893	21006.321	613.317	1798.749	 1.295	 1.435	 2.599	 0.431
3510	125.801	89.513	38353.486	654.546	910.459	 2.058	 3.258	 1.998	 0.775
3510	240.880	149.532	22872.509	636.265	1571.429	 1.427	 1.624	 2.495	 0.478
3510	448.744	160.397	9044.099	541.020	568.164	 1.290	 1.964	 1.963	 0.754
3511	60.914	246.184	15761.863	567.826	633.593	 1.463	 2.706	 1.162	 0.841
3511	105.678	327.756	21592.885	578.168	1346.113	 1.343	 1.901	 1.134	 0.708
3511	130.085	88.858	57919.616	575.710	1038.981	 2.306	 3.848	 1.561	 0.801
3511	132.938	333.585	68454.544	487.741	521.659	 3.760	 5.555	 1.169	 0.736
3511	242.749	139.966	12081.555	613.457	520.072	 1.890	 1.957	 1.687	 0.259
3511	449.181	160.606	8108.805	587.097	736.770	 1.240	 1.412	 0.940	 0.479
3512	59.557	247.510	72523.556	394.104	505.040	 4.303	 5.311	 2.790	 0.586
3512	105.433	329.494	15919.749	586.272	682.625	 1.530	 2.426	 2.604	 0.776
3512	130.688	88.317	14302.151	579.162	1267.074	 1.318	 1.363	 1.725	 0.252
3512	160.322	231.337	22079.461	691.326	1551.195	 1.463	 1.549	 1.554	 0.329
3512	244.035	151.557	5166.480	625.263	1142.742	 0.549	 1.310	 2.406	 0.908
3512	449.900	160.660	13033.717	536.427	483.210	 2.044	 2.100	 2.608	 0.231
3513	 6.288	239.104	16110.877	623.078	986.480	 1.309	 1.986	 2.515	 0.752
3513	61.040	247.362	25723.656	524.677	558.334	 2.385	 3.074	 1.601	 0.631
3513	101.834	329.542	19604.596	563.838	937.901	 1.341	 2.481	 0.192	 0.841
3513	142.936	321.918	19992.277	574.374	469.887	 2.342	 2.891	 1.169	 0.586
3513	160.544	231.273	24928.106	641.853	1381.590	 1.545	 1.859	 0.158	 0.556
3513	243.640	153.499	11325.688	615.910	970.390	 1.352	 1.374	 1.174	 0.177
3513	449.349	160.936	8998.364	550.736	962.683	 1.020	 1.458	 1.491	 0.714
3514	 6.387	239.318	36983.628	617.993	2332.885	 1.350	 1.868	 1.820	 0.691
3514	60.340	247.311	15589.103	563.364	516.230	 1.884	 2.551	 2.597	 0.674
3514	101.012	329.885	6024.990	598.005	766.336	 0.837	 1.495	 1.523	 0.828
3514	130.251	321.458	7044.288	641.792	646.119	 1.282	 1.354	 0.940	 0.321
3514	159.824	231.928	23870.848	617.066	1207.001	 1.639	 1.921	 3.069	 0.521
3514	244.039	152.414	20655.683	619.411	1567.114	 1.332	 1.575	 2.347	 0.534
3515	 5.779	239.444	20536.300	616.604	1883.347	 1.158	 1.499	 2.770	 0.635
3515	61.045	246.953	15319.829	556.797	709.386	 1.659	 2.072	 0.955	 0.599
3515	101.941	328.225	8809.020	591.368	878.891	 1.051	 1.517	 2.598	 0.721
3515	127.964	322.230	21981.642	602.579	1639.936	 1.297	 1.644	 0.767	 0.614
3515	160.492	231.652	22699.809	636.739	1494.364	 1.509	 1.603	 3.034	 0.337
3515	244.186	151.475	27590.242	610.968	1630.488	 1.489	 1.809	 1.289	 0.568
3515	448.711	160.858	7594.669	574.118	876.480	 0.821	 1.679	 2.451	 0.872
3516	60.561	246.760	20192.486	531.314	749.138	 1.705	 2.516	 0.857	 0.735
